"","Participant","Qnum","Sensitive","T/F","hasAbsolutelyReally","hasContraction","hasI","hasWe","hasYes","hasNAposT","hasNo","hasNot","isJustYes","isJustNo","noYesOrNo","specificDenial","thirdPersonPronouns","hasFalseStart","hasFilledPause","numFilledPauses","hasCuePhrase","numCuePhrases","hasHedgePhrase","numHedgePhrases","hasLaugh","complexity","numLaugh","DAL-wc","DAL-pleasant","DAL-activate","DAL-imagenary","specScores","duration"
"data7246","531","q24",TRUE,"T","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","1","1.0","4","0.583333333333","1.90952857143","1.6746","1.4","0.055644","10.50414"
"data7247","531","q23",TRUE,"F","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","3","1","1","0","1.0","0","0.842105263158","2.06255","1.7476","1.6625","0.074110","9.67"
"data7248","531","q16",TRUE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","1.0","0","0.818181818182","2.06924444444","1.74027777778","1.8","0.243040","7.43962"
"data7249","531","q4",FALSE,"T","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1.0","0","0.954545454545","1.8052047619","1.70401428571","1.95238095238","0.256338","14.3009"
"data7250","531","q5",TRUE,"F","0","1","1","0","0","0","0","0","0","0","1","0","1","0","1","3","1","3","0","0","0","1.0","0","0.971428571429","1.96243235294","1.61429411765","1.55294117647","0.746559","30.26717"
"data7251","530","q23",TRUE,"T","0","1","1","0","1","1","1","0","0","0","0","1","1","0","1","2","1","12","1","1","0","1.0","0","0.961538461538","1.849456","1.656058","1.42","0.964551","24.37957"
"data7252","530","q24",TRUE,"T","0","0","1","0","0","0","1","1","0","0","0","1","0","1","1","1","1","4","1","1","0","1.0","0","0.894736842105","1.76890588235","1.83651764706","1.54117647059","0.159008","8.45176"
"data7253","530","q17",FALSE,"T","1","1","1","0","0","1","0","1","0","0","1","1","0","0","1","3","1","5","1","10","0","1.0","0","0.879310344828","1.94077254902","1.66617058824","1.26666666667","0.984896","24.32"
"data7254","530","q15",TRUE,"T","1","1","1","0","1","0","0","0","0","0","0","0","1","0","1","4","1","9","1","4","0","1.0","0","0.87323943662","1.98871774194","1.76474193548","1.60967741935","0.999772","35.0"
"data7255","530","q16",TRUE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","1","1","0","1.0","0","0.826086956522","2.18292105263","1.87216315789","1.57894736842","0.779457","18.88041"
"data7256","530","q18",FALSE,"F","0","1","1","0","0","1","1","1","0","0","0","0","0","0","1","5","1","1","0","0","0","1.0","0","0.761904761905","1.85156875","1.81668125","1.475","0.425768","22.06323"
"data7257","530","q14",TRUE,"T","0","0","1","0","0","0","0","1","0","0","1","1","0","0","1","2","1","1","1","2","0","1.0","0","0.894736842105","1.94482352941","1.81593529412","1.27058823529","0.008086","8.09"
"data7258","530","q12",TRUE,"T","0","0","1","1","0","0","0","0","0","0","1","0","1","0","1","2","1","5","1","1","0","1.0","0","0.933333333333","1.84385714286","1.80984285714","1.68571428571","0.253241","11.39053"
"data7259","530","q11",FALSE,"F","1","1","1","0","0","1","0","0","0","0","1","0","0","0","1","2","1","6","1","6","0","1.0","0","0.878787878788","2.0714862069","1.70838965517","1.28965517241","0.362003","11.25178"
"data7260","530","q10",FALSE,"T","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","2","1","1","1","1","0","1.0","0","0.571428571429","1.568125","1.8322","1.0","0.009747","6.99065"
"data7261","530","q9",FALSE,"F","0","1","1","0","1","1","1","0","0","0","0","0","0","1","1","3","1","8","1","2","0","1.0","0","0.847457627119","1.944394","1.677192","1.388","0.997533","31.77149"
"data7262","530","q6",FALSE,"F","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.8","1.7452","1.81435","1.1","0.000227","0.78012"
"data7263","530","q5",TRUE,"T","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","1","1","1","0","0","0","1.0","0","0.7","1.59674285714","1.78188571429","1.17142857143","0.011539","5.03934"
"data7264","530","q3",FALSE,"F","0","1","1","0","0","0","0","0","0","0","1","0","1","0","1","2","1","2","1","4","0","1.0","0","0.875","1.93200952381","1.58888095238","1.61904761905","0.560813","19.01398"
"data7265","530","q4",FALSE,"T","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","1.0","0","1.0","2.17081428571","1.6808","1.65714285714","0.331129","5.0006"
"data7266","530","q21",FALSE,"F","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","2.0","0","0.8","1.864575","2.03275","1.9","0.236207","1.59552"
"data7267","530","q2",FALSE,"F","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.6","1.9914","1.59523333333","1.73333333333","0.527711","3.98031"
"data7268","530","q7",FALSE,"F","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","4","1","18","1","8","0","1.0","0","0.873417721519","1.98187681159","1.7601173913","1.37971014493","0.999880","33.23345"
"data7269","530","q8",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","3","1","4","1","1","0","1.0","0","0.757575757576","1.90406","1.739068","1.32","0.678712","13.22523"
"data7270","530","q13",TRUE,"F","0","1","1","0","0","1","0","0","0","0","1","0","1","0","1","3","1","12","1","6","0","1.0","0","0.921875","1.88173050847","1.72683898305","1.35593220339","0.993862","21.05"
"data7271","530","q19",FALSE,"F","0","1","1","0","0","1","1","1","0","0","0","0","0","0","1","2","1","2","0","0","0","1.0","0","0.894736842105","1.88851176471","1.87597058824","1.48235294118","0.110312","7.92893"
"data7272","530","q20",FALSE,"F","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.875","2.12222857143","1.67341428571","1.62857142857","0.087233","5.64066"
"data7273","530","q1",FALSE,"T","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","2","1","3","1","2","0","1.0","0","0.763157894737","1.96473103448","1.64601724138","1.64137931034","0.956719","22.62957"
"data7274","530","q22",FALSE,"F","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","3","1","2","1","3","0","1.0","0","0.88","2.02022272727","1.68983181818","1.49090909091","0.454608","7.30472"
"data7275","533","q8",FALSE,"F","0","1","1","0","1","1","0","0","0","0","0","0","1","1","1","1","1","17","1","8","1","1.0","2","0.893203883495","1.86687934783","1.69138152174","1.47608695652","0.999999","29.93"
"data7276","533","q9",FALSE,"T","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","3.0","0","0.888888888889","2.2128","1.8703875","1.325","0.050003","4.307544"
"data7277","533","q10",FALSE,"T","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","1","1","0","1.0","0","1.0","2.03883333333","1.88923333333","1.0","0.000008","4.435581"
"data7278","533","q11",FALSE,"T","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.971925"
"data7279","533","q12",TRUE,"F","1","1","1","0","0","0","0","1","0","0","1","0","0","0","1","2","1","3","1","6","0","1.0","0","0.926829268293","1.96503947368","1.77028157895","1.67894736842","0.839205","16.87"
"data7280","533","q2",FALSE,"F","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","2","1","5","0","0","0","1.0","0","0.794117647059","1.92903333333","1.73832962963","1.65185185185","0.880482","18.526956"
"data7281","533","q13",TRUE,"T","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.39"
"data7282","533","q14",TRUE,"F","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1.0","0","1.0","1.8889","1.90835","1.6","0.000139","0.427058"
"data7283","533","q15",TRUE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1.0","0","0.8","2.174625","1.726175","1.65","0.003351","2.429812"
"data7284","533","q16",TRUE,"F","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1.0","1","0.833333333333","1.96714","1.66112","1.64","0.076985","3.747559"
"data7285","533","q17",FALSE,"T","0","1","1","0","0","0","0","1","0","0","1","0","1","1","1","4","1","25","1","16","0","1.0","0","0.920289855072","1.90002283465","1.64400393701","1.40787401575","1.000000","44.273437"
"data7286","533","q18",FALSE,"T","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","2","0","0","0","1.0","0","1.0","1.7295","1.85142857143","1.14285714286","0.000644","3.680338"
"data7287","533","q19",FALSE,"F","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","1","1","0","1.0","0","1.0","1.59805","1.9269","1.1","0.000086","3.635557"
"data7288","533","q20",FALSE,"F","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1.0","0","0.8","2.07149166667","1.57438333333","1.56666666667","0.533368","11.63"
"data7289","533","q21",FALSE,"F","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","1","1","1","1.0","1","0.75","1.74851666667","1.69599166667","2.01666666667","0.271190","24.144567"
"data7290","533","q23",TRUE,"F","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","0","1.0","0","0.846153846154","1.80963636364","1.63902727273","1.30909090909","0.028315","4.862768"
"data7291","533","q24",TRUE,"F","0","1","1","0","1","1","0","0","0","0","0","0","1","0","1","2","1","1","1","2","0","1.0","0","0.785714285714","1.9444","1.7212","1.29090909091","0.186233","13.536544"
"data7292","533","q3",FALSE,"T","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","0.857142857143","1.60773333333","1.56493333333","1.53333333333","0.088459","3.486961"
"data7293","533","q1",FALSE,"F","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","1.0","0","0.2","1.6667","1.5556","1.0","0.337223","1.943673"
"data7294","533","q5",TRUE,"F","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","0.714285714286","1.78094","1.49016","1.92","0.142415","3.761788"
"data7295","533","q6",FALSE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","1","1.0","1","0.666666666667","1.2308","2.1538","1.0","0.000598","3.75272"
"data7296","533","q7",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","1.0","1.125","1.625","1.0","0.450156","6.448559"
"data7297","532","q4",FALSE,"T","0","1","0","0","0","0","0","0","0","0","1","0","1","1","1","3","1","1","1","1","0","1.0","0","0.767441860465","1.88783636364","1.70962121212","1.55757575758","0.987507","32.341351"
"data7298","532","q17",FALSE,"T","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","2","1","5","1","4","0","1.0","0","0.911111111111","1.92559268293","1.65516585366","1.3756097561","0.879443","14.3"
"data7299","532","q24",TRUE,"F","1","1","1","0","0","1","0","1","0","0","1","1","1","1","1","10","1","19","1","17","0","1.0","0","0.905405405405","1.83703084577","1.62973432836","1.35024875622","1.000000","140.654576"
"data7300","532","q7",FALSE,"F","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","2","0","1.0","0","0.857142857143","2.11549166667","1.77884166667","1.43333333333","0.012520","3.906507"
"data7301","532","q5",TRUE,"F","1","1","1","1","1","1","0","1","0","0","0","0","1","0","1","4","1","15","1","4","0","1.0","0","0.940677966102","1.8231954955","1.59691711712","1.42342342342","1.000000","57.063425"
"data7302","532","q15",TRUE,"T","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","3","1","3","1","3","0","1.0","0","0.942307692308","1.97035306122","1.72865714286","1.44897959184","0.955207","21.167884"
"data7303","532","q6",FALSE,"T","0","1","1","0","0","1","1","1","0","0","0","0","0","1","1","2","1","9","1","7","0","1.0","0","0.90099009901","1.82991428571","1.71857362637","1.31868131868","0.999999","47.82247"
"data7304","532","q8",FALSE,"F","0","1","1","0","0","1","0","1","0","0","1","0","0","0","1","3","1","4","1","3","0","1.0","0","0.89552238806","1.86960666667","1.65346333333","1.46","0.998393","21.715456"
"data7305","532","q18",FALSE,"F","1","1","1","0","0","1","1","0","0","0","0","1","0","0","1","2","1","4","1","8","0","1.0","0","0.945945945946","1.82278","1.61078","1.39142857143","0.999243","31.657529"
"data7306","532","q21",FALSE,"F","0","1","1","0","0","0","1","1","0","0","0","0","0","1","1","1","1","14","1","6","0","1.0","0","0.939393939394","1.88525","1.75850806452","1.42580645161","0.998676","31.33925"
"data7307","532","q19",FALSE,"T","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","3","1","3","0","0","1","1.0","1","0.8125","1.95013846154","1.78438461538","1.32307692308","0.087224","9.293828"
"data7308","532","q10",FALSE,"F","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","2","1","3","1","4","0","1.0","0","0.921875","1.92072033898","1.68070508475","1.43389830508","0.998343","27.08656"
"data7309","532","q11",FALSE,"T","0","1","1","0","0","1","1","1","0","0","0","0","0","0","1","2","1","6","1","5","0","1.0","0","0.962962962963","1.96091923077","1.71675769231","1.40769230769","0.966165","18.014547"
"data7310","532","q16",TRUE,"F","1","1","1","0","0","1","1","1","0","0","0","0","1","1","1","11","1","12","1","7","0","1.0","0","0.870503597122","1.89669256198","1.66222809917","1.53884297521","1.000000","77.616994"
"data7311","532","q20",FALSE,"T","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1.0","1","0.846153846154","1.93688181818","1.79953636364","1.56363636364","0.009406","6.504673"
"data7312","532","q22",FALSE,"F","1","1","1","0","0","1","0","0","0","0","1","0","1","0","1","2","1","6","1","4","0","1.0","0","0.925925925926","1.923574","1.611894","1.368","0.980281","23.201292"
"data7313","532","q23",TRUE,"F","0","1","1","0","0","0","0","0","0","0","1","0","1","0","1","4","1","3","1","5","0","1.0","0","0.916666666667","1.85697727273","1.7314","1.63181818182","0.981124","32.02014"
"data7314","532","q12",TRUE,"F","0","1","1","1","0","1","1","1","0","0","0","0","1","0","1","6","1","17","1","12","0","1.0","0","0.922279792746","1.88086516854","1.69852359551","1.42359550562","1.000000","106.205852"
"data7315","532","q1",FALSE,"T","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","7","1","4","1","5","0","1.0","0","0.888888888889","1.91541136364","1.66472840909","1.62272727273","0.999999","59.940429"
"data7316","532","q2",FALSE,"F","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","4","0","0","0","1.0","0","0.964285714286","1.97503333333","1.62545555556","1.62962962963","0.346636","12.659357"
"data7317","532","q13",TRUE,"T","1","1","1","1","0","1","1","1","0","0","0","0","0","1","1","10","1","8","1","8","1","1.0","2","0.838235294118","1.8781745614","1.66286052632","1.45614035088","1.000000","89.811394"
"data7318","532","q14",TRUE,"T","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","6","1","18","1","19","0","1.0","0","0.925","1.92848918919","1.63767387387","1.38468468468","1.000000","131.264475"
"data7319","532","q3",FALSE,"T","1","1","1","0","0","0","0","1","0","0","1","0","1","0","1","1","1","1","1","3","0","1.0","0","0.941176470588","1.87676875","1.66356875","1.50625","0.300250","13.463231"
"data7320","532","q9",FALSE,"T","1","1","1","0","0","1","1","1","0","0","0","0","0","1","1","15","1","18","1","21","1","1.0","1","0.873015873016","1.89739727273","1.65185227273","1.45454545455","1.000000","124.635141"
"data7321","535","q9",FALSE,"F","0","1","1","1","0","1","1","1","0","0","0","0","0","1","1","25","1","27","1","30","0","1.0","0","0.818548387097","1.92773497537","1.6577","1.35665024631","1.000000","165.43939"
"data7322","535","q8",FALSE,"F","0","1","1","0","0","1","0","0","0","0","1","0","1","1","1","26","1","49","1","40","0","1.0","0","0.862962962963","2.00120085837","1.68346652361","1.36051502146","1.000000","139.969932"
"data7323","535","q11",FALSE,"T","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","21","1","13","1","9","0","1.0","0","0.774774774775","2.01681744186","1.69319302326","1.48139534884","1.000000","65.698636"
"data7324","535","q22",FALSE,"F","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","21","1","41","1","35","1","1.0","1","0.908629441624","2.01292150838","1.67013407821","1.5","1.000000","245.133549"
"data7325","535","q23",TRUE,"T","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","2","1","2","0","0","0","1.0","0","0.714285714286","1.60622","2.01152","1.2","0.024553","7.121174"
"data7326","535","q14",TRUE,"F","1","1","1","1","0","1","1","1","0","0","0","0","1","1","1","26","1","56","1","49","1","1.0","1","0.910052910053","2.06841424419","1.74490610465","1.43488372093","1.000000","258.320657"
"data7327","535","q2",FALSE,"F","0","1","1","1","0","1","1","1","0","0","0","0","1","1","1","41","1","37","1","31","0","1.0","0","0.863768115942","1.97007818792","1.64058422819","1.46174496644","1.000000","159.179834"
"data7328","535","q18",FALSE,"F","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","9","1","19","1","8","1","1.0","2","0.901785714286","1.91384455446","1.72382673267","1.5900990099","1.000000","56.529309"
"data7329","535","q6",FALSE,"T","1","1","1","0","0","0","0","0","0","0","1","0","0","0","1","9","1","10","1","10","0","1.0","0","0.854838709677","1.95845660377","1.62978679245","1.44339622642","1.000000","73.812727"
"data7330","535","q15",TRUE,"T","1","1","1","1","0","1","1","1","0","0","0","0","1","1","1","32","1","32","1","29","1","1.0","1","0.830324909747","2.02114","1.74052130435","1.44782608696","1.000000","178.344773"
"data7331","535","q21",FALSE,"T","0","1","1","1","0","1","0","0","0","0","1","0","0","1","1","28","1","35","1","27","0","1.0","0","0.836820083682","1.9202905","1.6484615","1.471","1.000000","163.587747"
"data7332","535","q20",FALSE,"T","0","1","1","1","0","1","1","0","0","0","0","0","1","1","1","24","1","29","1","11","0","1.0","0","0.845814977974","1.94450520833","1.71228229167","1.60729166667","1.000000","145.753985"
"data7333","535","q19",FALSE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","1","2","0","0","0","0.0","0","0.75","1.32053333333","1.7692","1.13333333333","0.003068","22.388968"
"data7334","535","q12",TRUE,"T","0","1","1","1","0","1","1","1","0","0","0","0","1","1","1","8","1","19","1","16","1","1.0","1","0.854838709677","1.95856698113","1.69136603774","1.49811320755","1.000000","82.021326"
"data7335","535","q13",TRUE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.28205","1.9658","1.0","0.000048","4.081881"
"data7336","535","q24",TRUE,"T","0","1","1","0","1","1","0","1","0","0","0","1","0","0","1","8","1","11","1","11","1","1.0","3","0.862745098039","1.90917727273","1.74161477273","1.36363636364","0.999999","89.845775"
"data7337","535","q16",TRUE,"F","1","1","1","1","0","0","1","1","0","0","0","0","1","1","1","20","1","7","1","6","1","1.0","3","0.782945736434","1.93766732673","1.66790594059","1.70297029703","1.000000","121.773719"
"data7338","535","q17",FALSE,"F","0","1","1","0","0","1","0","1","0","0","1","0","0","0","1","11","1","9","1","7","1","1.0","1","0.898734177215","1.97822816901","1.61268169014","1.50985915493","0.999962","59.825437"
"data7339","535","q3",FALSE,"T","0","1","1","0","0","0","0","0","0","0","1","0","1","0","1","14","1","2","1","3","0","1.0","0","0.8","1.9747625","1.69102321429","1.43928571429","0.999766","45.087721"
"data7340","535","q4",FALSE,"T","1","1","1","1","0","1","1","1","0","0","0","0","1","1","1","41","1","37","1","27","1","1.0","1","0.843575418994","1.99500198675","1.67029768212","1.45894039735","1.000000","210.430911"
"data7341","535","q1",FALSE,"T","0","1","1","0","0","0","0","0","0","0","1","0","0","1","1","6","1","1","1","4","0","1.0","0","0.808510638298","1.91890789474","1.68776842105","1.44736842105","0.989661","37.410193"
"data7342","535","q5",TRUE,"F","1","1","1","0","1","1","0","1","0","0","0","0","1","0","1","18","1","26","1","20","0","1.0","0","0.892156862745","2.01871043956","1.73865054945","1.42527472527","1.000000","147.214626"
"data7343","535","q7",FALSE,"F","0","1","1","0","0","1","1","1","0","0","0","0","1","1","1","37","1","54","1","20","0","1.0","0","0.841807909605","1.94620033557","1.72116979866","1.41275167785","1.000000","249.992236"
"data7344","535","q10",FALSE,"T","0","1","1","0","0","1","1","1","0","0","0","0","1","1","1","21","1","13","1","9","0","1.0","0","0.817518248175","1.85319821429","1.62172410714","1.47678571429","1.000000","69.236132"
"data7345","534","q15",TRUE,"F","1","1","1","0","0","1","1","0","0","0","0","1","1","1","1","11","1","15","1","18","0","1.0","0","0.887323943662","2.00063730159","1.75683174603","1.44126984127","1.000000","69.437099"
"data7346","534","q17",FALSE,"T","1","1","1","0","0","1","1","0","0","0","0","0","0","1","1","2","1","15","1","7","0","1.0","0","0.957894736842","1.91288791209","1.64244395604","1.48351648352","0.999996","32.68"
"data7347","534","q3",FALSE,"F","1","1","0","0","0","0","0","1","0","0","1","0","1","0","1","7","1","10","1","7","1","1.0","1","0.880952380952","1.86050990991","1.6536036036","1.34954954955","1.000000","46.692745"
"data7348","534","q18",FALSE,"F","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.888888888889","2.012825","1.8340875","1.275","0.004246","3.402157"
"data7349","534","q21",FALSE,"F","1","1","1","0","0","1","0","1","0","0","1","1","0","1","1","11","1","16","1","11","0","1.0","0","0.82962962963","1.99281160714","1.68844375","1.4","1.000000","71.283393"
"data7350","534","q23",TRUE,"T","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","1","2","1","1","0","1.0","0","0.904761904762","1.88528947368","1.80991052632","1.54736842105","0.053463","8.82"
"data7351","534","q24",TRUE,"T","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","1","1","3","1","1","1","1.0","2","0.857142857143","1.74794444444","1.77004444444","1.45555555556","0.039841","12.175852"
"data7352","534","q19",FALSE,"T","1","1","1","1","1","1","1","1","0","0","0","0","1","0","1","9","1","22","1","11","1","1.0","2","0.889502762431","1.91324782609","1.68583975155","1.44844720497","1.000000","95.668883"
"data7353","534","q8",FALSE,"T","1","1","1","0","1","1","1","1","0","0","0","0","1","1","1","14","1","33","1","12","1","1.0","5","0.908474576271","1.9246880597","1.662975","1.4447761194","1.000000","152.62797"
"data7354","534","q9",FALSE,"F","1","1","1","0","0","1","0","1","0","0","1","0","1","1","1","2","1","12","1","1","0","1.0","0","0.828571428571","1.85479137931","1.67508448276","1.23793103448","0.999598","31.069213"
"data7355","534","q16",TRUE,"T","1","1","1","0","0","1","0","1","0","0","1","0","0","1","1","8","1","22","1","16","1","1.0","1","0.891213389121","1.90858591549","1.65470469484","1.43568075117","1.000000","148.202925"
"data7356","534","q4",FALSE,"F","1","1","1","1","0","1","1","1","0","0","0","0","1","0","1","14","1","25","1","21","1","1.0","1","0.929078014184","1.85515458015","1.66035916031","1.44809160305","1.000000","128.617653"
"data7357","534","q11",FALSE,"T","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","1","1","9","1","4","1","1.0","1","0.894117647059","1.93836842105","1.70773815789","1.39473684211","0.999974","53.809051"
"data7358","534","q22",FALSE,"F","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","5","1","27","1","18","1","1.0","1","0.950570342205","1.875942","1.6372816","1.3944","1.000000","145.479954"
"data7359","534","q20",FALSE,"F","0","1","1","1","0","0","0","0","0","0","1","0","1","1","1","9","1","9","1","1","1","1.0","1","0.890804597701","1.91812064516","1.68108903226","1.67612903226","1.000000","95.819467"
"data7360","534","q12",TRUE,"T","1","1","1","1","0","1","1","0","0","0","0","0","1","0","1","3","1","11","1","9","1","1.0","1","0.914893617021","1.92052325581","1.65446046512","1.46744186047","0.999989","55.618175"
"data7361","534","q13",TRUE,"T","0","1","1","0","0","1","1","1","0","0","0","0","0","0","1","3","1","1","1","1","1","1.0","1","0.888888888889","2.0129875","1.78046666667","1.35","0.476381","22.646088"
"data7362","534","q1",FALSE,"F","1","1","1","0","0","1","1","0","0","0","0","0","1","1","1","22","1","41","1","39","1","1.0","3","0.86189258312","1.89689881306","1.62797388724","1.3821958457","1.000000","224.381922"
"data7363","534","q5",TRUE,"F","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","1","1","1","0","0","0","1.0","0","0.8","1.522975","1.840525","1.05","0.000150","1.376153"
"data7364","534","q10",FALSE,"F","0","1","1","0","0","1","1","1","0","0","0","0","1","1","1","10","1","19","1","11","0","1.0","0","0.882352941176","1.84831555556","1.62270277778","1.35333333333","1.000000","89.838877"
"data7365","534","q6",FALSE,"T","0","1","1","0","1","1","1","1","0","0","0","0","0","0","1","5","1","14","1","11","1","1.0","3","0.869565217391","1.91029285714","1.71900142857","1.45","1.000000","91.720754"
"data7366","534","q7",FALSE,"T","0","1","1","0","0","0","1","1","0","0","0","0","1","0","1","2","1","7","1","3","0","1.0","0","0.898550724638","1.93647258065","1.68619516129","1.36129032258","0.999052","51.07357"
"data7367","534","q2",FALSE,"F","0","1","1","1","0","0","1","0","0","0","0","0","1","1","1","9","1","17","1","6","1","1.0","2","0.907407407407","1.88977908163","1.68036836735","1.49795918367","1.000000","115.669989"
"data7368","534","q14",TRUE,"T","1","1","1","1","0","1","1","1","0","0","0","0","1","1","1","13","1","26","1","20","1","1.0","2","0.895833333333","1.8767124031","1.64424728682","1.43643410853","1.000000","173.303016"
"data7369","537","q21",FALSE,"F","1","1","1","0","0","1","0","1","0","0","1","0","1","0","1","9","1","30","1","23","0","1.0","0","0.875776397516","1.96881560284","1.68377163121","1.36737588652","1.000000","84.524641"
"data7370","537","q22",FALSE,"T","1","1","1","1","1","1","1","1","0","0","0","0","1","0","1","12","1","45","1","38","0","1.0","0","0.910652920962","1.98161849057","1.66118301887","1.40905660377","1.000000","150.603904"
"data7371","537","q13",TRUE,"T","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","2","1","6","1","5","0","1.0","0","0.92","1.88179130435","1.78393043478","1.34782608696","0.058609","17.205663"
"data7372","537","q17",FALSE,"F","1","1","1","0","0","1","0","0","0","0","1","0","1","0","1","3","1","9","1","12","0","1.0","0","0.885714285714","1.8849","1.62260645161","1.44193548387","0.998681","29.801542"
"data7373","537","q14",TRUE,"F","1","1","1","1","0","1","1","0","0","0","0","1","1","1","1","11","1","49","1","33","1","1.0","1","0.920289855072","1.97872047244","1.71699685039","1.46220472441","1.000000","133.751764"
"data7374","537","q12",TRUE,"T","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","2","1","2","1","2","1","1.0","1","0.903225806452","1.796225","1.73710357143","1.46428571429","0.362063","20.028259"
"data7375","537","q3",FALSE,"F","0","1","0","1","0","0","0","1","0","0","1","0","1","0","1","7","1","11","1","1","0","1.0","0","0.847222222222","1.83381639344","1.61146885246","1.69180327869","0.999974","36.714632"
"data7376","537","q4",FALSE,"T","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0","0","1.0","0","0.88","1.98243181818","1.69890454545","1.56363636364","0.213266","19.639251"
"data7377","537","q5",TRUE,"F","1","1","1","1","1","1","1","1","0","0","0","0","1","0","1","5","1","21","1","14","0","1.0","0","0.900709219858","1.91156614173","1.64852283465","1.23779527559","1.000000","66.400702"
"data7378","537","q7",FALSE,"T","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","2","1","1","0","1.0","0","0.966666666667","2.02885517241","1.71870344828","1.29655172414","0.067907","10.444049"
"data7379","537","q10",FALSE,"T","1","1","1","0","0","0","0","1","0","0","1","0","0","1","1","2","1","11","1","13","0","1.0","0","0.910112359551","1.85834814815","1.69276049383","1.34814814815","0.999979","35.434829"
